customer_id,total_transactions,total_amount,avg_transaction_amount
CUST3295,20,956050.5,47802.525
CUST3296,20,1136559.01,56827.9505
CUST3297,16,565518.12,35344.8825
CUST3298,17,954042.75,56120.16176470588
CUST3299,22,1120469.6,50930.43636363637
CUST33,20,954229.54,47711.477
CUST330,21,1048760.79,49940.990000000005
CUST3300,17,941066.02,55356.824705882354
CUST3301,23,1256082.51,54612.28304347826
CUST3302,18,782812.44,43489.579999999994
CUST3303,13,672621.47,51740.11307692307
CUST3304,19,1199234.64,63117.612631578944
CUST3305,15,670094.22,44672.948
CUST3306,17,842010.12,49530.00705882353
CUST3307,30,1382217.27,46073.909
CUST3308,19,778554.27,40976.54052631579
CUST3309,31,1524570.63,49179.69774193548
CUST331,16,833616.39,52101.024375
CUST3310,18,851385.02,47299.16777777778
CUST3311,21,952589.39,45361.39952380952
CUST3312,22,1115680.17,50712.73499999999
CUST3313,19,862650.11,45402.63736842105
CUST3314,9,578298.76,64255.41777777778
CUST3315,21,1090097.66,51909.41238095237
CUST3316,24,1057133.21,44047.21708333333
CUST3317,22,1189402.28,54063.74
CUST3318,19,1086162.11,57166.42684210527
CUST3319,18,1051360.03,58408.890555555554
CUST332,21,1146382.54,54589.64476190476
CUST3320,24,1058095.69,44087.32041666666
CUST3321,17,1198391.88,70493.64
CUST3322,22,1218681.93,55394.63318181818
CUST3323,20,897588.1699999999,44879.4085
CUST3324,14,703285.48,50234.677142857145
CUST3325,19,1046693.49,55089.13105263158
CUST3326,21,982030.73,46763.3680952381
CUST3327,11,576669.85,52424.531818181815
CUST3328,15,795932.37,53062.158
CUST3329,14,651183.68,46513.12
CUST333,23,1176172.46,51137.93304347826
CUST3330,14,531447.48,37960.53428571428
CUST3331,25,1329898.95,53195.958
CUST3332,17,713742.46,41984.85058823529
CUST3333,17,621872.81,36580.75352941177
CUST3334,26,1133787.24,43607.20153846154
CUST3335,21,1193258.56,56821.83619047619
CUST3336,15,637322.02,42488.134666666665
CUST3337,26,1292047.41,49694.13115384615
CUST3338,22,1166859.61,53039.07318181819
CUST3339,24,1443724.91,60155.20458333333
CUST334,30,1478386.09,49279.53633333334
CUST3340,23,1196044.25,52001.92391304348
CUST3341,15,746432.98,49762.19866666666
CUST3342,18,1005085.1,55838.06111111111
CUST3343,27,1349537.58,49982.87333333334
CUST3344,28,1267001.46,45250.052142857145
CUST3345,23,1220042.3599999999,53045.31999999999
CUST3346,22,1201883.62,54631.07363636364
CUST3347,20,956919.6900000001,47845.984500000006
CUST3348,19,825253.3999999999,43434.389473684205
CUST3349,21,921533.35,43882.54047619047
CUST335,16,855839.37,53489.960625
CUST3350,31,1565390.17,50496.45709677419
CUST3351,17,881256.36,51838.60941176471
CUST3352,17,656140.89,38596.522941176474
CUST3353,17,578562.13,34033.06647058824
CUST3354,25,1168638.3499999999,46745.53399999999
CUST3355,22,1177299.16,53513.598181818175
CUST3356,19,1289244.0,67854.94736842105
CUST3357,27,1333597.82,49392.51185185186
CUST3358,28,1042438.09,37229.93178571428
CUST3359,13,524771.63,40367.04846153846
CUST336,13,627113.32,48239.48615384615
CUST3360,17,789987.87,46469.87470588235
CUST3361,20,871764.26,43588.213
CUST3362,21,1249081.65,59480.07857142857
CUST3363,24,1229332.78,51222.199166666665
CUST3364,24,854104.84,35587.70166666667
CUST3365,14,736115.6,52579.68571428571
CUST3366,18,969197.26,53844.292222222226
CUST3367,22,1263326.85,57423.94772727273
CUST3368,19,1251915.82,65890.30631578948
CUST3369,18,664316.13,36906.45166666667
CUST337,19,790851.54,41623.7652631579
CUST3370,21,1042619.9299999999,49648.56809523809
CUST3371,15,829486.51,55299.100666666665
CUST3372,18,857077.17,47615.39833333334
CUST3373,23,1190234.41,51749.32217391304
CUST3374,17,743582.59,43740.15235294117
CUST3375,22,839162.2,38143.73636363636
CUST3376,22,1128174.82,51280.67363636364
CUST3377,28,1603971.87,57284.709642857146
CUST3378,22,924367.82,42016.719090909086
CUST3379,17,676248.24,39779.30823529412
CUST338,19,972666.11,51192.953157894735
CUST3380,21,854662.56,40698.217142857146
CUST3381,21,1113219.83,53010.4680952381
CUST3382,26,1356419.16,52169.96769230769
CUST3383,16,534362.4299999999,33397.651874999996
CUST3384,13,799847.28,61526.71384615385
CUST3385,27,1396029.87,51704.810000000005
CUST3386,14,671099.91,47935.70785714286
CUST3387,21,1094379.77,52113.322380952384
CUST3388,12,639517.49,53293.12416666667
CUST3389,30,1429332.83,47644.42766666667
CUST339,13,610545.54,46965.04153846154
CUST3390,19,825845.28,43465.54105263158
CUST3391,24,1291126.58,53796.940833333334
CUST3392,23,1062732.27,46205.75086956522
CUST3393,26,995328.0800000001,38281.849230769236
CUST3394,21,1236288.13,58870.86333333333
CUST3395,17,954862.54,56168.38470588235
CUST3396,20,1047702.28,52385.114
CUST3397,27,1197210.44,44341.1274074074
CUST3398,23,925735.8200000001,40249.383478260876
CUST3399,16,850797.7000000001,53174.856250000004
CUST34,29,1658464.69,57188.43758620689
CUST340,20,968423.38,48421.169
CUST3400,21,916774.43,43655.92523809524
CUST3401,25,1297921.48,51916.8592
CUST3402,22,1234047.08,56093.049090909095
CUST3403,24,1235110.74,51462.9475
CUST3404,14,503955.67,35996.83357142857
CUST3405,26,1273260.07,48971.541153846156
CUST3406,26,1324941.41,50959.284999999996
CUST3407,16,996843.2,62302.7
CUST3408,21,1117121.33,53196.25380952381
CUST3409,21,743375.54,35398.83523809524
CUST341,21,989063.6799999999,47098.270476190475
CUST3410,21,935053.41,44526.35285714286
CUST3411,22,1243930.8,56542.30909090909
CUST3412,19,910790.22,47936.32736842105
CUST3413,20,1271234.04,63561.702000000005
CUST3414,22,1174545.79,53388.445
CUST3415,9,341021.17000000004,37891.241111111114
CUST3416,14,886910.36,63350.74
CUST3417,23,1124074.83,48872.818695652175
CUST3418,28,1408042.8499999999,50287.244642857135
CUST3419,13,632753.76,48673.36615384615
CUST342,28,1582335.74,56511.99071428571
CUST3420,21,1119783.09,53323.00428571429
CUST3421,21,847048.14,40335.625714285714
CUST3422,15,600440.51,40029.367333333335
CUST3423,17,766615.98,45095.05764705882
CUST3424,18,1008243.2,56013.51111111111
CUST3425,21,1043976.06,49713.14571428572
CUST3426,22,1089551.44,49525.06545454545
CUST3427,23,1223775.93,53207.64913043478
CUST3428,21,1289883.37,61423.01761904763
CUST3429,25,1345120.81,53804.8324
CUST343,15,722193.13,48146.208666666666
CUST3430,19,1044773.8200000001,54988.095789473686
CUST3431,25,1339717.32,53588.692800000004
CUST3432,16,743282.34,46455.14625
CUST3433,31,1564902.55,50480.727419354844
CUST3434,21,1015886.73,48375.55857142857
CUST3435,21,1064439.91,50687.614761904755
CUST3436,27,1088475.56,40313.909629629634
CUST3437,21,1053770.77,50179.560476190476
CUST3438,18,861651.26,47869.514444444445
CUST3439,21,1035176.55,49294.12142857143
CUST344,21,1247778.83,59418.03952380953
CUST3440,22,995163.19,45234.69045454545
CUST3441,16,943336.71,58958.544375
CUST3442,21,1314986.27,62618.39380952381
CUST3443,15,772351.14,51490.076
CUST3444,24,1043711.49,43487.97875
CUST3445,21,896579.79,42694.275714285715
CUST3446,21,1204424.16,57353.53142857143
CUST3447,24,1195035.84,49793.16
CUST3448,26,1305773.17,50222.045
CUST3449,17,697656.0,41038.58823529412
CUST345,13,613320.56,47178.50461538462
CUST3450,23,1102156.13,47919.83173913043
CUST3451,16,1009534.4400000001,63095.902500000004
CUST3452,23,1272008.02,55304.69652173913
CUST3453,30,1569516.05,52317.20166666667
CUST3454,22,959490.2000000001,43613.19090909091
CUST3455,23,1333504.09,57978.43869565218
CUST3456,21,1034586.23,49266.01095238095
CUST3457,20,1268435.07,63421.753500000006
CUST3458,21,892224.54,42486.88285714286
CUST3459,23,1095098.22,47612.96608695652
CUST346,14,776879.75,55491.41071428572
CUST3460,16,783842.0,48990.125
CUST3461,16,584014.18,36500.88625
CUST3462,15,648771.91,43251.460666666666
CUST3463,22,938203.98,42645.63545454545
CUST3464,24,1313096.29,54712.34541666667
CUST3465,19,756778.57,39830.45105263158
CUST3466,20,947441.37,47372.0685
CUST3467,20,872264.14,43613.207
CUST3468,20,1081370.34,54068.51700000001
CUST3469,27,1409453.86,52201.99481481482
CUST347,16,898377.3,56148.58125
CUST3470,25,1026037.73,41041.5092
CUST3471,17,848625.49,49919.14647058823
CUST3472,23,1129003.25,49087.09782608696
CUST3473,22,895890.8,40722.30909090909
CUST3474,13,674104.86,51854.22
CUST3475,19,1023880.62,53888.45368421052
CUST3476,20,912607.15,45630.3575
CUST3477,21,935994.68,44571.17523809524
CUST3478,21,1001747.88,47702.28
CUST3479,21,815262.46,38822.0219047619
CUST348,17,1176222.55,69189.56176470588
CUST3480,26,1514445.32,58247.89692307693
CUST3481,15,778473.29,51898.219333333334
CUST3482,19,880669.01,46351.00052631579
CUST3483,26,1222120.76,47004.64461538462
CUST3484,22,1116863.8,50766.53636363637
CUST3485,24,1441030.75,60042.947916666664
CUST3486,24,1170021.22,48750.88416666666
CUST3487,23,1247051.51,54219.63086956522
CUST3488,22,1071248.42,48693.10999999999
CUST3489,21,1021743.35,48654.445238095235
CUST349,24,1121040.3800000001,46710.01583333334
CUST3490,20,1183457.47,59172.8735
CUST3491,13,607320.05,46716.92692307693
CUST3492,20,1266705.53,63335.2765
CUST3493,12,594696.25,49558.020833333336
CUST3494,22,1282356.54,58288.93363636364
CUST3495,27,1416004.07,52444.595185185186
CUST3496,18,945143.82,52507.99
CUST3497,25,1442469.84,57698.793600000005
CUST3498,21,889337.31,42349.39571428572
CUST3499,20,1174575.34,58728.76700000001
CUST35,23,1093986.49,47564.63
CUST350,19,921194.72,48483.932631578944
CUST3500,20,1032457.63,51622.8815
CUST3501,31,1489959.1099999999,48063.19709677419
CUST3502,21,1017959.3999999999,48474.25714285714
CUST3503,20,1008562.21,50428.110499999995
CUST3504,14,639846.84,45703.345714285715
CUST3505,19,818468.69,43077.29947368421
CUST3506,23,1093147.28,47528.142608695656
CUST3507,18,965006.53,53611.47388888889
CUST3508,28,1413436.3,50479.86785714286
CUST3509,18,852390.84,47355.04666666666
CUST351,20,1007954.71,50397.735499999995
CUST3510,19,864181.09,45483.215263157894
CUST3511,19,963982.0499999999,50735.89736842105
CUST3512,27,1331249.84,49305.54962962963
CUST3513,21,1114205.3800000001,53057.39904761905
CUST3514,20,958854.12,47942.706
CUST3515,22,1297999.38,58999.97181818181
CUST3516,22,902713.94,41032.45181818181
CUST3517,19,663032.27,34896.435263157895
CUST3518,25,1414110.98,56564.4392
CUST3519,27,1281351.89,47457.4774074074
CUST352,22,1163321.79,52878.26318181818
CUST3520,17,635592.62,37387.80117647059
CUST3521,29,1661739.68,57301.36827586206
CUST3522,19,775567.03,40819.317368421056
CUST3523,27,1332487.51,49351.38925925926
CUST3524,13,544917.29,41916.71461538462
CUST3525,18,844050.17,46891.67611111111
CUST3526,21,767010.94,36524.33047619047
CUST3527,24,949318.59,39554.941249999996
CUST3528,17,833242.97,49014.29235294118
CUST3529,15,680085.4,45339.026666666665
CUST353,20,736546.99,36827.3495
CUST3530,24,1251757.17,52156.548749999994
CUST3531,22,1218958.79,55407.21772727273
CUST3532,23,1228205.84,53400.25391304348
CUST3533,23,1230331.69,53492.68217391304
CUST3534,24,1215324.75,50638.53125
CUST3535,23,1228267.93,53402.95347826087
CUST3536,27,1599292.02,59233.037777777776
CUST3537,20,974212.03,48710.601500000004
CUST3538,17,888502.9099999999,52264.87705882353
CUST3539,24,1220813.56,50867.23166666667
CUST354,26,1387190.23,53353.470384615386
CUST3540,25,1238838.18,49553.5272
CUST3541,21,1125243.09,53583.00428571429
CUST3542,30,1393532.05,46451.068333333336
CUST3543,22,1012492.02,46022.36454545455
CUST3544,15,722255.41,48150.36066666667
CUST3545,26,1184807.95,45569.536538461536
CUST3546,19,1053177.7,55430.40526315789
CUST3547,21,887346.66,42254.60285714286
CUST3548,15,913390.56,60892.704000000005
CUST3549,19,937212.89,49326.99421052632
CUST355,20,818905.9,40945.295
CUST3550,14,695077.09,49648.36357142857
CUST3551,28,1305818.02,46636.35785714286
CUST3552,21,999691.12,47604.33904761905
CUST3553,15,760602.92,50706.861333333334
CUST3554,20,1055246.62,52762.331000000006
CUST3555,26,1146905.15,44111.73653846153
CUST3556,19,1070618.04,56348.31789473684
CUST3557,22,1045147.35,47506.69772727272
CUST3558,23,1280121.47,55657.4552173913
CUST3559,22,1063487.43,48340.33772727272
CUST356,23,1330060.56,57828.72
CUST3560,23,1183594.46,51460.62869565217
CUST3561,10,468509.31,46850.931
CUST3562,23,1281548.54,55719.501739130435
CUST3563,16,715262.8200000001,44703.926250000004
CUST3564,18,751113.36,41728.52
CUST3565,25,1234615.46,49384.6184
CUST3566,13,705647.56,54280.58153846154
CUST3567,20,899277.0,44963.85
CUST3568,29,1663413.17,57359.074827586206
CUST3569,14,837340.06,59810.00428571429
CUST357,22,984793.0,44763.318181818184
CUST3570,20,861260.2,43063.009999999995
CUST3571,24,1095610.6199999999,45650.4425
CUST3572,21,996014.48,47429.26095238095
CUST3573,23,1146897.05,49865.08913043478
CUST3574,25,1487027.72,59481.1088
CUST3575,16,714974.18,44685.88625
CUST3576,20,1026252.85,51312.6425
CUST3577,23,918386.12,39929.83130434783
CUST3578,18,875548.18,48641.56555555556
CUST3579,15,833688.8200000001,55579.25466666667
CUST358,22,1323144.82,60142.946363636365
CUST3580,18,992515.55,55139.75277777778
CUST3581,18,1041671.82,57870.65666666666
CUST3582,20,1000094.46,50004.723
CUST3583,20,983032.35,49151.6175
CUST3584,15,921822.1699999999,61454.81133333333
CUST3585,13,460561.89,35427.837692307694
CUST3586,22,1084952.1,49316.00454545455
CUST3587,21,1254540.43,59740.020476190475
CUST3588,27,1376357.79,50976.21444444445
CUST3589,17,860817.77,50636.339411764704
CUST359,19,736637.89,38770.4152631579
CUST3590,24,1304071.8699999999,54336.32791666666
CUST3591,24,1104567.15,46023.63125
CUST3592,17,859355.0,50550.294117647056
CUST3593,18,1178653.5,65480.75
CUST3594,15,919415.63,61294.37533333334
CUST3595,21,1002604.28,47743.060952380954
CUST3596,11,560877.65,50988.87727272727
CUST3597,29,1472159.76,50764.129655172415
CUST3598,13,632807.9,48677.53076923077
CUST3599,20,1157112.37,57855.618500000004
CUST36,25,1341537.86,53661.51440000001
CUST360,17,961706.01,56570.94176470588
CUST3600,12,503959.13,41996.59416666667
CUST3601,17,914959.79,53821.16411764706
CUST3602,22,997101.49,45322.795
CUST3603,14,629679.36,44977.09714285714
CUST3604,23,1125071.83,48916.166521739135
CUST3605,24,1181778.97,49240.79041666666
CUST3606,18,807696.67,44872.03722222222
CUST3607,24,1324060.93,55169.205416666664
CUST3608,27,1471524.56,54500.909629629634
CUST3609,15,673756.27,44917.08466666667
CUST361,27,1789054.74,66261.28666666667
CUST3610,17,954718.53,56159.913529411766
CUST3611,20,985974.91,49298.745500000005
CUST3612,23,1142050.87,49654.385652173914
CUST3613,13,639568.0,49197.53846153846
CUST3614,28,1410616.3699999999,50379.156071428566
CUST3615,21,1051702.88,50081.08952380952
CUST3616,19,1148444.19,60444.431052631575
CUST3617,28,1207165.8,43113.06428571429
CUST3618,26,1424158.58,54775.33
CUST3619,18,843433.31,46857.406111111115
CUST362,22,965082.3,43867.37727272727
CUST3620,19,1056483.81,55604.411052631585
CUST3621,24,1190534.03,49605.58458333334
CUST3622,23,1054956.03,45867.65347826087
CUST3623,21,1199728.66,57129.93619047619
CUST3624,27,1532659.04,56765.14962962963
CUST3625,23,1237786.74,53816.81478260869
CUST3626,23,1053161.27,45789.620434782606
CUST3627,24,1162190.86,48424.61916666667
CUST3628,28,1248320.73,44582.88321428571
CUST3629,16,754776.76,47173.5475
CUST363,15,751991.46,50132.763999999996
CUST3630,19,1001271.51,52698.50052631579
CUST3631,14,811338.43,57952.745
CUST3632,22,1205914.63,54814.30136363636
CUST3633,24,1128813.6199999999,47033.900833333326
CUST3634,19,1018344.99,53597.104736842106
CUST3635,17,681236.25,40072.720588235294
CUST3636,15,693401.95,46226.79666666666
CUST3637,35,1596603.86,45617.253142857146
CUST3638,24,1268223.45,52842.643749999996
CUST3639,23,1145286.12,49795.04869565218
CUST364,26,1140260.28,43856.164615384616
CUST3640,20,860712.57,43035.6285
CUST3641,14,449394.83,32099.630714285715
CUST3642,22,1173856.56,53357.11636363636
CUST3643,21,1302437.03,62020.810952380954
CUST3644,13,597240.4299999999,45941.57153846153
CUST3645,26,1265738.45,48682.248076923075
CUST3646,26,1238433.38,47632.053076923075
CUST3647,18,836335.64,46463.09111111111
CUST3648,19,1059356.77,55755.61947368421
CUST3649,27,1476775.71,54695.39666666667
CUST365,24,1338055.96,55752.331666666665
CUST3650,9,403501.14,44833.46
CUST3651,19,965941.48,50839.02526315789
CUST3652,19,987045.3099999999,51949.75315789473
CUST3653,24,1223449.15,50977.04791666666
CUST3654,16,947978.3200000001,59248.645000000004
CUST3655,16,1027890.13,64243.133125
CUST3656,22,1365416.76,62064.398181818186
CUST3657,18,759637.9,42202.10555555556
CUST3658,19,727409.03,38284.68578947368
CUST3659,19,938591.89,49399.57315789474
CUST366,19,892963.28,46998.067368421056
CUST3660,19,975884.53,51362.34368421053
CUST3661,23,1004701.49,43682.67347826087
CUST3662,23,960893.57,41777.98130434782
CUST3663,21,1250724.68,59558.31809523809
CUST3664,19,933031.24,49106.90736842105
CUST3665,24,960823.24,40034.301666666666
CUST3666,17,1023137.35,60184.549999999996
CUST3667,17,931121.52,54771.85411764706
CUST3668,13,757377.87,58259.836153846154
CUST3669,26,1356823.58,52185.522307692314
CUST367,21,1052736.5,50130.30952380953
CUST3670,14,769279.98,54948.57
CUST3671,16,889182.61,55573.913125
CUST3672,21,1011202.41,48152.49571428572
CUST3673,17,741052.86,43591.34470588235
CUST3674,19,906707.47,47721.445789473684
CUST3675,23,1143480.78,49716.55565217391
CUST3676,16,690832.28,43177.0175
CUST3677,23,889464.83,38672.38391304348
CUST3678,16,953140.29,59571.268125
CUST3679,18,1053501.3900000001,58527.85500000001
CUST368,15,693360.09,46224.006
CUST3680,23,1209533.48,52588.41217391304
CUST3681,19,932621.64,49085.34947368421
CUST3682,15,815745.14,54383.009333333335
CUST3683,20,886219.45,44310.972499999996
CUST3684,21,1138118.62,54196.124761904764
CUST3685,15,831413.61,55427.574
CUST3686,27,1388799.86,51437.031851851854
CUST3687,24,1307371.54,54473.81416666667
CUST3688,29,1591188.62,54868.57310344828
CUST3689,18,973142.79,54063.488333333335
CUST369,22,1087807.09,49445.776818181825
CUST3690,16,1082578.06,67661.12875
CUST3691,20,1034475.01,51723.7505
CUST3692,20,896932.13,44846.6065
CUST3693,22,1177687.9,53531.26818181818
CUST3694,15,792865.62,52857.708
CUST3695,27,995073.88,36854.58814814815
CUST3696,17,750681.84,44157.75529411765
CUST3697,20,793774.67,39688.7335
CUST3698,22,1239275.25,56330.693181818184
CUST3699,15,601226.36,40081.757333333335
CUST37,22,1179096.65,53595.30227272727
CUST370,8,422033.37,52754.17125
CUST3700,25,1196918.18,47876.727199999994
CUST3701,18,897846.59,49880.36611111111
CUST3702,18,808529.8,44918.322222222225
CUST3703,23,1061547.85,46154.25434782609
CUST3704,21,1080574.08,51455.908571428576
CUST3705,20,959764.89,47988.2445
CUST3706,16,990494.67,61905.916875
CUST3707,16,780179.56,48761.2225
CUST3708,24,1198367.8699999999,49931.994583333326
CUST3709,21,1005319.51,47872.357619047616
CUST371,15,811373.77,54091.58466666667
CUST3710,19,845186.16,44483.48210526316
CUST3711,23,1150082.77,50003.598695652174
CUST3712,19,844537.12,44449.322105263156
CUST3713,20,929556.3,46477.815
CUST3714,21,847445.16,40354.53142857143
CUST3715,19,946287.97,49804.63
CUST3716,21,893050.21,42526.200476190475
CUST3717,25,1391039.62,55641.584800000004
CUST3718,16,722651.1,45165.69375
CUST3719,21,1112620.34,52981.920952380955
CUST372,20,754613.1900000001,37730.6595
CUST3720,22,1168992.69,53136.031363636364
CUST3721,25,1325927.96,53037.1184
CUST3722,22,1345186.26,61144.83
CUST3723,31,1403155.34,45263.07548387097
CUST3724,29,1083068.03,37347.17344827586
CUST3725,21,1265599.08,60266.62285714286
CUST3726,17,1077675.6400000001,63392.68470588236
CUST3727,16,899538.36,56221.1475
CUST3728,14,756299.28,54021.37714285714
CUST3729,28,1208738.6400000001,43169.23714285715
CUST373,22,1037380.53,47153.660454545454
CUST3730,17,829055.53,48767.97235294118
CUST3731,11,543431.23,49402.83909090909
CUST3732,18,931740.54,51763.363333333335
CUST3733,22,1010819.1,45946.32272727272
CUST3734,21,1290326.09,61444.09952380953
CUST3735,22,1134608.91,51573.13227272727
CUST3736,22,971012.77,44136.94409090909
CUST3737,18,753756.29,41875.349444444444
CUST3738,18,848485.14,47138.06333333333
CUST3739,22,822969.58,37407.70818181818
CUST374,20,916849.12,45842.456
CUST3740,14,906636.97,64759.78357142857
CUST3741,17,979886.79,57640.39941176471
CUST3742,17,822891.31,48405.371176470595
CUST3743,23,1113197.61,48399.89608695653
CUST3744,15,777403.4199999999,51826.89466666666
CUST3745,22,1190830.1199999999,54128.641818181815
CUST3746,15,844021.91,56268.12733333334
CUST3747,15,852662.5800000001,56844.172000000006
CUST3748,20,1159177.7,57958.884999999995
CUST3749,15,728625.89,48575.05933333333
CUST375,20,974016.74,48700.837
CUST3750,17,1074967.59,63233.38764705883
CUST3751,22,950841.73,43220.078636363636
CUST3752,17,1050835.99,61813.88176470588
CUST3753,15,573483.19,38232.212666666666
CUST3754,21,1023880.56,48756.217142857146
CUST3755,22,884829.9299999999,40219.54227272727
CUST3756,13,619866.6,47682.04615384615
CUST3757,23,1178415.3699999999,51235.45086956521
CUST3758,14,521804.62,37271.758571428574
CUST3759,22,1111373.65,50516.984090909085
CUST376,17,709845.99,41755.64647058823
CUST3760,9,373167.82,41463.09111111111
CUST3761,17,632386.12,37199.18352941176
CUST3762,16,930305.91,58144.119375
CUST3763,25,1306106.7,52244.268
CUST3764,18,1085590.28,60310.571111111116
CUST3765,20,970231.56,48511.578
CUST3766,20,981117.78,49055.889
CUST3767,24,1200640.03,50026.667916666665
CUST3768,29,1637955.72,56481.23172413793
CUST3769,16,705491.55,44093.221875
CUST377,16,820378.79,51273.674375
CUST3770,17,785142.4400000001,46184.849411764706
CUST3771,13,506780.72,38983.13230769231
CUST3772,15,745187.41,49679.16066666667
CUST3773,16,988753.0,61797.0625
CUST3774,11,587938.95,53448.99545454545
CUST3775,26,1447042.5,55655.480769230766
CUST3776,24,1203866.96,50161.12333333333
CUST3777,21,844545.9199999999,40216.47238095238
CUST3778,25,1185238.97,47409.5588
CUST3779,20,960734.37,48036.7185
CUST378,19,932731.35,49091.12368421053
CUST3780,15,924685.58,61645.70533333333
CUST3781,14,691608.78,49400.62714285714
CUST3782,28,1283093.8800000001,45824.781428571434
CUST3783,27,1333026.04,49371.334814814814
CUST3784,16,642992.13,40187.008125
CUST3785,17,853410.08,50200.59294117647
CUST3786,29,1342777.29,46302.66517241379
CUST3787,16,824533.3,51533.33125
CUST3788,19,840854.73,44255.51210526316
CUST3789,13,609788.6,46906.81538461538
CUST379,16,754675.78,47167.23625
CUST3790,18,973009.04,54056.05777777778
CUST3791,12,512089.30000000005,42674.10833333334
CUST3792,15,734936.61,48995.774
CUST3793,19,947654.53,49876.554210526316
CUST3794,19,915950.92,48207.94315789474
CUST3795,24,1316815.97,54867.332083333335
CUST3796,29,1314223.6,45318.0551724138
CUST3797,24,1104957.01,46039.87541666667
CUST3798,16,820861.41,51303.838125
CUST3799,18,1019348.67,56630.48166666667
CUST38,19,859542.0,45239.05263157895
CUST380,17,893977.53,52586.913529411766
CUST3800,21,862975.95,41094.09285714285
CUST3801,23,1275772.82,55468.383478260876
CUST3802,24,1002668.1,41777.8375
CUST3803,29,1479552.73,51019.059655172416
CUST3804,16,708534.09,44283.380625
CUST3805,13,895545.88,68888.14461538462
CUST3806,28,1518160.38,54220.013571428564
CUST3807,23,970280.24,42186.09739130435
CUST3808,20,1216689.33,60834.4665
CUST3809,21,1107091.99,52718.66619047619
CUST381,17,876978.52,51586.971764705886
CUST3810,21,948208.35,45152.77857142857
CUST3811,22,1240046.3,56365.74090909091
CUST3812,20,1080910.67,54045.5335
CUST3813,20,1150108.19,57505.409499999994
CUST3814,13,787599.28,60584.560000000005
CUST3815,27,1528567.75,56613.62037037037
CUST3816,20,977180.02,48859.001000000004
CUST3817,22,1288214.43,58555.20136363636
CUST3818,25,1228250.97,49130.0388
CUST3819,11,553714.28,50337.66181818182
CUST382,21,1076219.17,51248.5319047619
CUST3820,23,1116232.84,48531.86260869566
CUST3821,21,1093643.71,52078.2719047619
CUST3822,28,1330098.68,47503.52428571428
CUST3823,17,812845.9,47814.464705882354
CUST3824,16,819966.98,51247.93625
CUST3825,23,1014706.6,44117.678260869565
CUST3826,31,1734961.75,55966.50806451613
CUST3827,21,1058703.26,50414.44095238095
CUST3828,24,1396975.76,58207.323333333334
CUST3829,23,1374534.84,59762.38434782609
CUST383,20,1126098.0,56304.9
CUST3830,27,1397715.02,51767.222962962966
CUST3831,29,1592441.62,54911.780000000006
CUST3832,20,894946.6799999999,44747.333999999995
CUST3833,25,1001603.61,40064.1444
CUST3834,15,772184.39,51478.95933333333
CUST3835,18,902730.91,50151.71722222222
CUST3836,24,971262.39,40469.26625
CUST3837,12,592287.6799999999,49357.306666666664
CUST3838,10,669622.7,66962.26999999999
CUST3839,11,623927.37,56720.67
CUST384,22,1109882.02,50449.18272727273
CUST3840,22,1071804.88,48718.40363636363
CUST3841,19,793875.94,41782.944210526315
CUST3842,15,739618.27,49307.884666666665
CUST3843,25,1504213.58,60168.5432
CUST3844,20,1051629.51,52581.4755
CUST3845,29,1574298.84,54286.166896551724
CUST3846,19,936265.45,49277.128947368416
CUST3847,14,607839.14,43417.08142857143
CUST3848,23,1074054.96,46698.041739130436
CUST3849,19,1018495.89,53605.046842105265
CUST385,16,803514.18,50219.63625
CUST3850,25,1299079.02,51963.1608
CUST3851,24,1087685.42,45320.22583333333
CUST3852,21,1283031.45,61096.735714285714
CUST3853,22,1188232.17,54010.55318181818
CUST3854,23,1348320.8,58622.64347826087
CUST3855,22,1090751.36,49579.60727272728
CUST3856,17,703453.19,41379.599411764706
CUST3857,25,1230740.51,49229.6204
CUST3858,14,723339.99,51667.14214285714
CUST3859,19,788768.89,41514.15210526316
CUST386,20,992338.37,49616.9185
CUST3860,15,661893.6,44126.24
CUST3861,21,1024256.64,48774.125714285714
CUST3862,13,724796.06,55753.54307692308
CUST3863,13,783672.39,60282.49153846154
CUST3864,15,803962.62,53597.508
CUST3865,24,1272543.51,53022.64625
CUST3866,18,867410.98,48189.49888888889
CUST3867,18,998959.96,55497.775555555556
CUST3868,18,898927.5700000001,49940.42055555556
CUST3869,25,1174753.44,46990.137599999995
CUST387,16,773878.09,48367.380625
CUST3870,10,435042.35,43504.235
CUST3871,20,1040206.87,52010.3435
CUST3872,24,1071864.84,44661.035
CUST3873,13,651566.43,50120.49461538462
CUST3874,19,954239.17,50223.11421052632
CUST3875,25,1218248.95,48729.958
CUST3876,18,985206.89,54733.71611111111
CUST3877,20,839063.27,41953.1635
CUST3878,16,672019.09,42001.193125
CUST3879,22,1276137.52,58006.25090909091
CUST388,19,765629.88,40296.30947368421
CUST3880,18,825770.98,45876.165555555555
CUST3881,22,1146556.3499999999,52116.19772727272
CUST3882,21,1161173.05,55293.954761904766
CUST3883,22,956788.65,43490.39318181818
CUST3884,28,1376796.1,49171.28928571429
CUST3885,22,866402.74,39381.942727272726
CUST3886,18,732940.2,40718.899999999994
CUST3887,22,1022469.49,46475.88590909091
CUST3888,19,1099301.15,57857.95526315789
CUST3889,18,724698.05,40261.00277777778
CUST389,15,673069.17,44871.278000000006
