transaction_id,customer_id,merchant_id,amount,country,payment_method,timestamp
TXN52061,CUST4231,MER387,58579.07,India,Debit Card,2026-05-29 19:25:52.187127
TXN52062,CUST3490,MER325,80942.11,India,Net Banking,2026-05-22 13:03:56.593746
TXN52064,CUST1930,MER467,78912.34,UK,Credit Card,2026-06-11 06:47:39.440147
TXN52066,CUST1843,MER103,64605.26,Germany,Credit Card,2026-06-03 04:31:30.137363
TXN52068,CUST779,MER218,54753.12,India,Credit Card,2026-05-24 02:42:49.529430
TXN52069,CUST2713,MER50,74746.85,Singapore,Debit Card,2026-05-30 11:36:06.895447
TXN52071,CUST4251,MER84,60788.1,Germany,Debit Card,2026-05-26 08:10:04.915998
TXN52073,CUST2573,MER472,75689.34,Singapore,UPI,2026-05-31 08:24:06.995838
TXN52074,CUST1174,MER252,61892.49,USA,Debit Card,2026-05-30 21:27:24.874951
TXN52075,CUST491,MER267,79927.43,India,Credit Card,2026-05-28 15:00:01.526659
TXN52077,CUST4303,MER288,92362.17,India,UPI,2026-06-08 14:29:09.315510
TXN52078,CUST2978,MER267,62954.9,Singapore,Net Banking,2026-06-09 22:41:38.113794
TXN52080,CUST1142,MER44,73683.7,USA,UPI,2026-06-02 06:31:46.873027
TXN52081,CUST352,MER34,63163.7,Singapore,Credit Card,2026-05-30 08:59:45.923722
TXN52085,CUST1811,MER357,67363.12,Germany,Net Banking,2026-06-06 06:02:37.591359
TXN52087,CUST4457,MER499,61969.76,UK,Net Banking,2026-06-15 18:11:27.739407
TXN52089,CUST2748,MER11,93933.14,Singapore,UPI,2026-06-07 06:28:06.632730
TXN52090,CUST4394,MER345,70244.72,USA,Credit Card,2026-05-20 09:17:49.206640
TXN52093,CUST1447,MER156,79852.09,UK,Debit Card,2026-06-15 02:02:52.102620
TXN52094,CUST1330,MER205,91822.41,Singapore,UPI,2026-06-06 05:07:55.126885
TXN52096,CUST2365,MER469,99574.64,Singapore,Credit Card,2026-05-28 20:48:30.433592
TXN52098,CUST3653,MER170,53632.55,India,Debit Card,2026-06-08 11:54:56.647644
TXN52099,CUST3562,MER169,71898.54,Singapore,UPI,2026-05-19 06:07:03.183439
TXN52102,CUST305,MER231,58719.35,Germany,Credit Card,2026-05-26 14:29:43.942828
TXN52107,CUST1780,MER87,62364.45,USA,Debit Card,2026-06-04 16:47:18.052831
TXN52108,CUST2171,MER46,74172.59,Germany,UPI,2026-05-24 06:32:47.369306
TXN52111,CUST2106,MER326,91451.23,USA,Net Banking,2026-05-23 15:19:14.087481
TXN52113,CUST1869,MER392,76967.45,Singapore,Debit Card,2026-06-03 01:15:44.793610
TXN52115,CUST4300,MER413,66214.1,Germany,Net Banking,2026-06-14 09:41:25.861984
TXN52118,CUST1565,MER378,83995.4,UK,Credit Card,2026-06-09 02:25:44.235417
TXN52119,CUST1235,MER163,66902.02,USA,Credit Card,2026-05-30 11:07:12.960991
TXN52121,CUST3038,MER50,65245.4,Germany,Credit Card,2026-06-08 08:52:45.952363
TXN52122,CUST2772,MER269,91811.95,Singapore,Net Banking,2026-06-16 04:26:30.483227
TXN52129,CUST3024,MER44,99535.29,USA,Debit Card,2026-05-23 18:57:24.848804
TXN52130,CUST1262,MER456,53377.58,UK,Credit Card,2026-06-06 03:24:56.411112
TXN52131,CUST1518,MER179,79020.99,USA,UPI,2026-05-19 05:11:59.387753
TXN52132,CUST4080,MER70,50220.69,India,Debit Card,2026-05-20 04:20:48.281032
TXN52135,CUST414,MER483,56675.91,UK,UPI,2026-05-31 16:18:30.526128
TXN52137,CUST1395,MER187,78113.51,India,UPI,2026-06-09 03:56:24.359393
TXN52138,CUST4260,MER31,56020.66,UK,Credit Card,2026-06-06 19:53:56.984530
TXN52139,CUST3680,MER350,99834.93,Singapore,Net Banking,2026-06-11 12:36:29.179523
TXN52140,CUST4714,MER22,51946.12,USA,UPI,2026-05-24 12:21:16.345361
TXN52141,CUST4470,MER60,93943.79,Germany,Debit Card,2026-05-31 22:56:03.999071
TXN52142,CUST3502,MER388,65157.05,Singapore,Debit Card,2026-05-21 15:25:07.156139
TXN52143,CUST1140,MER453,96609.0,Germany,Credit Card,2026-05-25 19:20:56.181355
TXN52144,CUST2240,MER249,76261.25,USA,UPI,2026-06-04 15:24:54.011086
TXN52147,CUST4953,MER171,79957.51,Germany,Credit Card,2026-06-13 09:46:53.667411
TXN52149,CUST114,MER432,82424.04,USA,Credit Card,2026-05-29 01:21:19.695328
TXN52157,CUST4288,MER434,99384.82,Singapore,UPI,2026-06-05 20:36:46.888203
TXN52158,CUST2616,MER85,52513.32,UK,Net Banking,2026-05-17 12:59:52.071704
TXN52160,CUST188,MER314,87756.93,India,UPI,2026-06-05 22:29:38.817694
TXN52161,CUST4153,MER408,72831.03,Germany,Credit Card,2026-05-29 23:41:31.639972
TXN52163,CUST3677,MER125,98289.11,USA,Net Banking,2026-05-24 10:15:21.075242
TXN52164,CUST2691,MER285,81164.66,India,UPI,2026-06-07 12:59:26.321239
TXN52167,CUST2617,MER302,96122.27,India,Net Banking,2026-05-17 22:44:36.160238
TXN52168,CUST4860,MER153,66771.37,USA,UPI,2026-06-14 16:49:47.182702
TXN52170,CUST2272,MER316,75187.31,India,Credit Card,2026-05-30 10:59:00.509151
TXN52173,CUST4497,MER217,85985.63,India,UPI,2026-06-01 14:34:45.403044
TXN52179,CUST4182,MER273,69351.65,USA,Credit Card,2026-06-13 12:19:19.116018
TXN52181,CUST110,MER387,76249.89,UK,Debit Card,2026-05-18 19:12:37.986903
TXN52183,CUST39,MER315,54962.43,USA,UPI,2026-05-26 19:03:40.086177
TXN52186,CUST4395,MER95,70171.92,USA,Credit Card,2026-05-26 07:02:59.420783
TXN52187,CUST2566,MER335,88271.81,UK,Net Banking,2026-06-09 13:41:05.399264
TXN52192,CUST2116,MER295,54389.64,UK,Credit Card,2026-06-01 20:14:36.290829
TXN52193,CUST1820,MER321,80633.79,USA,Net Banking,2026-05-25 01:06:47.280651
TXN52196,CUST3613,MER66,51312.0,USA,Net Banking,2026-06-08 13:42:57.377857
TXN52198,CUST1055,MER346,83183.1,USA,UPI,2026-05-26 16:25:04.299447
TXN52199,CUST4458,MER424,50381.86,UK,Net Banking,2026-06-08 13:05:13.734010
TXN52201,CUST1604,MER353,58142.75,Singapore,Credit Card,2026-05-21 11:21:11.078262
TXN52204,CUST2109,MER399,64524.71,India,UPI,2026-06-16 09:48:04.398809
TXN52206,CUST2349,MER205,84132.3,Singapore,UPI,2026-05-31 21:39:17.888071
TXN52207,CUST2046,MER391,60792.43,India,Debit Card,2026-05-29 06:44:43.846032
TXN52209,CUST4165,MER167,90989.1,UK,Net Banking,2026-06-01 18:44:48.830587
TXN52211,CUST735,MER315,53083.37,UK,Credit Card,2026-05-23 11:36:45.352758
TXN52213,CUST4796,MER209,78113.21,Singapore,Debit Card,2026-05-29 02:56:28.757549
TXN52216,CUST2839,MER250,69716.07,Singapore,Credit Card,2026-05-28 06:42:37.589698
TXN52217,CUST3552,MER78,87542.56,Singapore,Net Banking,2026-06-01 18:43:48.059040
TXN52219,CUST1186,MER37,62173.04,UK,UPI,2026-05-19 19:57:13.316125
TXN52220,CUST4382,MER146,62826.74,Germany,Debit Card,2026-06-09 03:00:03.421275
TXN52222,CUST4899,MER26,99115.23,UK,UPI,2026-05-23 16:31:20.225704
TXN52225,CUST420,MER463,97726.8,Singapore,Credit Card,2026-06-15 11:37:00.837827
TXN52226,CUST4894,MER262,59471.44,UK,Credit Card,2026-06-05 21:24:17.976537
TXN52228,CUST4775,MER362,66149.59,USA,Net Banking,2026-05-19 11:39:04.413523
TXN52229,CUST1228,MER454,78085.21,Germany,Debit Card,2026-06-15 08:28:20.051448
TXN52234,CUST4826,MER338,96998.75,Germany,Credit Card,2026-06-15 05:06:43.784709
TXN52235,CUST465,MER139,62273.54,USA,Credit Card,2026-06-16 08:31:43.935862
TXN52237,CUST1547,MER151,88643.68,UK,UPI,2026-05-22 13:23:03.679423
TXN52238,CUST383,MER262,95843.93,UK,Net Banking,2026-06-06 23:58:50.635295
TXN52242,CUST4236,MER317,57629.81,India,Net Banking,2026-06-15 06:00:07.295487
TXN52243,CUST1160,MER270,65512.58,Germany,UPI,2026-05-31 14:08:13.475676
TXN52244,CUST4466,MER236,84115.6,Singapore,Net Banking,2026-06-03 18:07:35.575109
TXN52246,CUST1252,MER38,98019.2,Germany,UPI,2026-06-02 22:43:09.881366
TXN52248,CUST4602,MER419,59013.22,UK,UPI,2026-05-20 13:21:11.798126
TXN52250,CUST3105,MER231,85214.55,Germany,UPI,2026-06-07 18:14:02.578874
TXN52251,CUST604,MER324,80863.29,India,UPI,2026-06-06 06:42:44.201007
TXN52252,CUST4270,MER427,62500.56,Singapore,Net Banking,2026-06-04 01:49:44.508796
TXN52253,CUST1207,MER182,69291.44,Singapore,Credit Card,2026-05-20 21:39:42.230988
TXN52255,CUST3325,MER102,66582.04,USA,UPI,2026-05-25 00:06:02.839897
TXN52256,CUST574,MER59,95700.56,India,Net Banking,2026-06-15 10:34:01.000386
TXN52259,CUST1768,MER387,66025.54,UK,UPI,2026-06-03 19:43:17.081829
TXN52260,CUST1250,MER65,71004.79,UK,UPI,2026-06-16 02:49:31.989363
TXN52264,CUST2790,MER231,89008.01,Singapore,Debit Card,2026-05-25 21:59:59.466726
TXN52266,CUST2305,MER227,87082.08,India,Credit Card,2026-06-11 12:58:17.326342
TXN52267,CUST2758,MER141,60056.56,Singapore,UPI,2026-05-28 00:54:39.319547
TXN52271,CUST4328,MER347,77122.38,UK,Debit Card,2026-05-22 18:39:22.110930
TXN52272,CUST4175,MER414,58304.89,UK,Debit Card,2026-05-23 04:26:04.063481
TXN52274,CUST3926,MER35,61916.89,Singapore,Credit Card,2026-06-12 23:02:29.881805
TXN52278,CUST2104,MER161,76258.85,USA,UPI,2026-06-02 09:13:01.675363
TXN52281,CUST4602,MER109,78126.07,Singapore,Debit Card,2026-05-26 12:44:12.897830
TXN52282,CUST3525,MER94,79570.74,Germany,Net Banking,2026-06-11 07:53:25.242899
TXN52284,CUST1776,MER398,69520.26,UK,Credit Card,2026-06-03 04:55:49.386934
TXN52285,CUST1541,MER483,98886.5,Singapore,UPI,2026-06-07 16:25:05.044191
TXN52286,CUST4708,MER419,86996.23,USA,Credit Card,2026-06-05 12:50:56.920821
TXN52287,CUST2101,MER121,71375.27,UK,Net Banking,2026-05-24 08:45:24.230632
TXN52292,CUST966,MER418,63294.28,Singapore,Credit Card,2026-05-27 15:57:08.126624
TXN52295,CUST928,MER403,51706.61,Singapore,Debit Card,2026-06-12 17:52:40.834879
TXN52296,CUST2301,MER391,99631.48,UK,Credit Card,2026-06-12 09:39:09.852656
TXN52297,CUST633,MER140,50625.81,Germany,Debit Card,2026-05-28 09:03:09.136741
TXN52298,CUST2917,MER30,93976.99,Singapore,UPI,2026-05-20 18:22:04.290582
TXN52299,CUST3721,MER111,56223.81,USA,Credit Card,2026-06-01 09:25:34.418518
TXN52300,CUST858,MER44,65334.04,Singapore,UPI,2026-05-31 20:32:14.254757
TXN52301,CUST578,MER316,93830.55,Singapore,Credit Card,2026-06-10 23:55:30.495571
TXN52308,CUST679,MER493,71355.47,Germany,Credit Card,2026-06-09 15:14:13.558342
TXN52310,CUST2211,MER61,76993.47,Singapore,Credit Card,2026-05-30 09:19:45.695004
TXN52312,CUST4582,MER339,56982.47,Singapore,Net Banking,2026-06-09 09:12:05.986721
TXN52316,CUST4817,MER464,97931.1,India,Net Banking,2026-05-29 15:39:31.283627
TXN52318,CUST2880,MER464,62149.43,Germany,Net Banking,2026-05-20 22:44:45.865281
TXN52319,CUST688,MER93,98441.76,Singapore,Net Banking,2026-06-08 14:46:58.440804
TXN52320,CUST2131,MER175,63599.67,India,Debit Card,2026-05-31 08:08:13.081173
TXN52321,CUST675,MER228,96744.4,Singapore,Net Banking,2026-06-10 18:48:08.023060
TXN52322,CUST4252,MER367,67708.44,USA,Net Banking,2026-05-28 09:17:44.599680
TXN52323,CUST669,MER386,62550.79,India,Debit Card,2026-05-29 15:44:42.737794
TXN52325,CUST2267,MER211,74232.66,Germany,Net Banking,2026-06-12 16:04:33.771923
TXN52326,CUST831,MER466,79403.83,Singapore,Net Banking,2026-05-23 16:25:36.395990
TXN52330,CUST1492,MER410,54167.79,Germany,UPI,2026-05-28 20:02:43.813735
TXN52331,CUST3397,MER378,79309.01,USA,Credit Card,2026-06-06 08:35:21.448769
TXN52338,CUST4947,MER419,75184.33,Germany,Credit Card,2026-06-06 18:17:23.518947
TXN52339,CUST431,MER388,60121.15,Germany,Net Banking,2026-06-07 21:00:27.843177
TXN52346,CUST4771,MER192,56749.45,UK,Net Banking,2026-06-05 07:34:51.011702
TXN52348,CUST1335,MER234,77984.89,USA,UPI,2026-06-15 00:08:59.288350
TXN52349,CUST4292,MER367,68916.38,UK,UPI,2026-05-29 12:51:08.838698
TXN52352,CUST925,MER236,81645.21,India,UPI,2026-06-06 17:52:45.550170
TXN52356,CUST2987,MER84,64418.03,UK,Net Banking,2026-05-27 12:04:18.871294
TXN52357,CUST4632,MER491,94019.47,Germany,Credit Card,2026-05-27 22:50:22.491361
TXN52358,CUST2726,MER187,57344.22,Germany,UPI,2026-06-11 20:45:55.881281
TXN52359,CUST4933,MER372,69822.58,UK,Debit Card,2026-06-13 05:44:58.888865
TXN52361,CUST2115,MER329,53380.65,Singapore,Net Banking,2026-05-24 07:47:51.017535
TXN52362,CUST3976,MER262,88548.45,Germany,Net Banking,2026-06-10 21:38:50.269811
TXN52365,CUST488,MER379,73203.46,UK,UPI,2026-05-29 12:36:33.669072
TXN52366,CUST872,MER497,59827.2,UK,Net Banking,2026-06-13 18:47:48.058117
TXN52369,CUST1613,MER204,85979.01,Singapore,Credit Card,2026-06-12 12:25:42.402236
TXN52372,CUST3055,MER294,59199.2,India,UPI,2026-05-19 02:30:37.916830
TXN52373,CUST4720,MER270,52042.69,Singapore,Net Banking,2026-06-07 07:15:15.937882
TXN52376,CUST803,MER354,89505.98,USA,Credit Card,2026-06-02 19:21:46.702313
TXN52377,CUST2652,MER410,62417.83,India,Debit Card,2026-06-13 04:03:31.401457
TXN52378,CUST1550,MER259,95616.26,UK,Credit Card,2026-06-09 21:14:15.611844
TXN52379,CUST4412,MER177,61059.09,UK,Debit Card,2026-06-16 00:39:45.400813
TXN52380,CUST688,MER402,93028.99,India,Debit Card,2026-05-25 07:45:43.660732
TXN52382,CUST96,MER341,90516.1,Germany,Credit Card,2026-05-24 04:53:16.129065
TXN52384,CUST4793,MER91,87090.12,UK,UPI,2026-05-19 16:51:59.496917
TXN52386,CUST1646,MER224,78556.74,UK,Net Banking,2026-05-18 00:09:58.638863
TXN52387,CUST4760,MER161,89218.59,USA,UPI,2026-05-31 16:50:32.013468
TXN52392,CUST3540,MER463,72496.53,Singapore,Credit Card,2026-05-29 16:09:49.899909
TXN52398,CUST348,MER203,79009.49,USA,UPI,2026-05-31 03:59:57.477437
TXN52399,CUST1043,MER275,54303.46,UK,Debit Card,2026-05-24 17:53:56.564761
TXN52403,CUST3728,MER41,75512.02,Singapore,UPI,2026-05-19 13:32:17.389205
TXN52404,CUST3357,MER389,68730.71,Singapore,Credit Card,2026-05-25 17:44:54.209272
TXN52407,CUST319,MER489,54526.6,USA,UPI,2026-06-05 19:04:21.467525
TXN52410,CUST3159,MER151,92519.31,Singapore,Debit Card,2026-06-02 17:11:37.998920
TXN52411,CUST2628,MER143,84463.64,India,Debit Card,2026-05-21 11:03:34.051507
TXN52412,CUST1856,MER17,93307.2,UK,Debit Card,2026-06-06 19:12:06.686174
TXN52413,CUST3418,MER40,89318.34,Germany,Credit Card,2026-05-22 16:27:31.194927
TXN52414,CUST3499,MER490,95081.0,Singapore,UPI,2026-06-06 00:17:37.521735
TXN52415,CUST2215,MER67,93550.81,Germany,Net Banking,2026-06-01 00:39:59.130393
TXN52416,CUST2654,MER190,98720.56,Singapore,Credit Card,2026-06-03 12:07:22.051480
TXN52417,CUST1321,MER494,97824.88,USA,UPI,2026-05-31 23:34:01.567894
TXN52418,CUST3127,MER1,87288.06,USA,Debit Card,2026-06-02 14:05:03.384259
TXN52419,CUST4238,MER451,51725.56,USA,Net Banking,2026-05-20 20:01:40.856951
TXN52420,CUST236,MER496,90092.43,Singapore,Net Banking,2026-05-25 09:10:47.555064
TXN52422,CUST4807,MER182,62380.16,UK,UPI,2026-05-24 03:13:14.248041
TXN52423,CUST4357,MER53,89437.04,USA,Net Banking,2026-06-09 13:19:51.700340
TXN52425,CUST2057,MER40,74661.16,Singapore,Debit Card,2026-05-31 03:41:55.138889
TXN52426,CUST4221,MER263,87017.82,Germany,Debit Card,2026-06-01 16:22:55.867139
TXN52427,CUST3572,MER122,73066.61,USA,Net Banking,2026-06-13 16:40:27.145855
TXN52431,CUST4059,MER344,72055.65,UK,Debit Card,2026-05-18 17:51:15.140372
TXN52433,CUST2262,MER390,68993.58,UK,Debit Card,2026-06-01 08:08:17.911715
TXN52435,CUST1805,MER416,50205.13,USA,Credit Card,2026-06-08 02:13:48.632854
TXN52436,CUST1360,MER318,93228.46,UK,Net Banking,2026-05-20 23:10:27.345355
TXN52437,CUST3523,MER276,61029.17,Singapore,Debit Card,2026-06-07 06:08:52.385529
TXN52440,CUST1669,MER212,83090.83,USA,Net Banking,2026-05-18 19:17:56.151705
TXN52441,CUST2065,MER451,95417.28,USA,Debit Card,2026-05-19 04:31:00.217904
TXN52442,CUST533,MER287,84739.25,Germany,Credit Card,2026-05-24 00:40:12.449130
TXN52443,CUST2525,MER471,50647.75,UK,Debit Card,2026-05-31 08:10:37.789658
TXN52444,CUST180,MER370,96118.62,India,UPI,2026-05-30 08:06:34.018092
TXN52446,CUST453,MER438,85750.62,Germany,Credit Card,2026-06-09 13:48:22.992438
TXN52450,CUST1698,MER378,57844.82,India,Credit Card,2026-05-28 19:44:11.715073
TXN52451,CUST3678,MER122,85945.33,USA,UPI,2026-06-13 21:35:27.369375
TXN52455,CUST3840,MER341,87172.3,UK,Credit Card,2026-06-15 00:01:45.426109
TXN52457,CUST3274,MER387,60474.0,UK,Credit Card,2026-05-21 03:50:46.229225
TXN52460,CUST2096,MER340,73553.46,India,UPI,2026-05-24 12:42:56.499770
TXN52461,CUST2943,MER350,92080.11,Singapore,Credit Card,2026-05-18 20:34:51.738401
TXN52462,CUST3105,MER442,64754.52,Singapore,UPI,2026-05-24 17:43:19.519639
TXN52464,CUST4256,MER259,72504.27,Singapore,Credit Card,2026-05-24 04:52:01.567046
TXN52465,CUST1626,MER118,72370.88,Germany,Debit Card,2026-05-27 23:03:02.677256
TXN52467,CUST3266,MER362,64411.19,UK,Net Banking,2026-06-10 19:18:39.716953
TXN52472,CUST4949,MER271,56344.43,India,Net Banking,2026-05-27 02:48:34.991937
TXN52473,CUST3305,MER278,52374.55,USA,Net Banking,2026-05-27 02:11:49.877391
TXN52474,CUST4983,MER391,94501.04,India,Credit Card,2026-05-29 22:06:41.835863
TXN52475,CUST3668,MER248,82727.91,India,Credit Card,2026-06-07 07:25:33.867889
TXN52481,CUST2996,MER221,81349.95,USA,Debit Card,2026-05-31 00:13:42.030296
TXN52482,CUST2890,MER71,53545.45,USA,Credit Card,2026-06-15 19:26:37.381713
TXN52483,CUST4131,MER151,83049.72,Germany,Credit Card,2026-06-05 07:45:35.118064
TXN52485,CUST133,MER140,90615.24,USA,UPI,2026-05-27 13:29:10.780929
TXN52488,CUST2019,MER419,63364.08,UK,Net Banking,2026-06-13 05:19:39.988952
TXN52491,CUST3025,MER494,98712.46,UK,UPI,2026-06-09 13:11:52.787394
TXN52495,CUST4459,MER229,61467.34,India,UPI,2026-05-29 16:51:49.971615
TXN52497,CUST779,MER432,80490.19,Singapore,Debit Card,2026-06-10 11:40:33.239016
TXN52499,CUST358,MER483,86030.02,India,Debit Card,2026-06-05 06:37:42.511345
TXN52504,CUST2313,MER97,64609.29,India,Net Banking,2026-06-06 19:43:26.509733
TXN52509,CUST1717,MER7,91343.4,India,Credit Card,2026-06-02 19:30:33.678357
TXN52511,CUST1173,MER119,83496.62,Germany,Net Banking,2026-06-08 12:56:27.657875
TXN52514,CUST3502,MER463,62029.75,Singapore,Credit Card,2026-05-25 22:44:02.609904
TXN52516,CUST2169,MER98,51883.29,India,Debit Card,2026-06-09 18:57:34.155184
TXN52517,CUST99,MER75,95215.12,Germany,Debit Card,2026-06-13 11:01:59.156804
TXN52519,CUST4407,MER394,88046.97,UK,Credit Card,2026-06-09 17:59:38.233990
TXN52520,CUST1568,MER139,87638.44,India,Net Banking,2026-06-10 18:48:37.856793
TXN52522,CUST56,MER37,78816.36,India,Net Banking,2026-05-19 04:21:21.349144
TXN52525,CUST526,MER303,82620.65,USA,UPI,2026-05-29 02:40:40.021287
TXN52526,CUST1973,MER5,76485.03,UK,Net Banking,2026-05-30 12:28:42.123311
TXN52527,CUST3407,MER108,73098.48,Singapore,UPI,2026-05-17 16:24:46.012192
TXN52529,CUST184,MER164,85164.8,Germany,Debit Card,2026-05-26 16:43:46.200393
TXN52530,CUST1784,MER182,59979.76,USA,Net Banking,2026-06-09 08:42:21.484719
TXN52532,CUST3554,MER78,80954.02,Germany,Credit Card,2026-06-10 20:00:09.886877
TXN52534,CUST4633,MER118,91681.71,USA,Credit Card,2026-06-10 14:59:24.468910
TXN52535,CUST658,MER53,87623.22,UK,Credit Card,2026-05-30 16:05:20.437130
TXN52537,CUST3016,MER432,69768.72,Singapore,Net Banking,2026-06-11 19:40:26.098270
TXN52539,CUST4535,MER423,80127.37,Singapore,Debit Card,2026-05-27 19:25:06.979939
TXN52541,CUST3752,MER178,84664.31,India,UPI,2026-06-04 15:29:01.192081
TXN52543,CUST1177,MER469,89168.95,UK,Credit Card,2026-05-18 10:06:57.684021
TXN52544,CUST361,MER197,86311.55,India,Credit Card,2026-05-23 06:00:37.277250
TXN52545,CUST3496,MER60,68241.54,Singapore,Credit Card,2026-06-12 11:12:06.731534
TXN52549,CUST873,MER165,55500.55,USA,Net Banking,2026-06-04 04:59:00.604788
TXN52552,CUST3569,MER267,71323.03,Singapore,Debit Card,2026-05-17 19:51:00.974206
TXN52557,CUST4401,MER337,69421.39,India,UPI,2026-06-09 06:15:59.321517
TXN52558,CUST4732,MER71,77911.52,UK,Debit Card,2026-05-29 21:10:32.679837
TXN52559,CUST3578,MER75,96077.16,USA,Net Banking,2026-05-27 08:40:43.857652
TXN52560,CUST3813,MER339,91213.5,Germany,Net Banking,2026-06-11 08:10:52.300814
TXN52564,CUST4117,MER202,50646.47,USA,Credit Card,2026-06-05 11:38:54.979198
TXN52566,CUST3707,MER59,77746.36,USA,UPI,2026-05-17 23:04:20.245235
TXN52567,CUST4947,MER22,67013.82,Singapore,Net Banking,2026-06-08 06:37:34.928751
TXN52572,CUST3109,MER438,51148.1,Germany,Credit Card,2026-05-21 17:11:49.946803
TXN52573,CUST890,MER337,69998.28,Singapore,Credit Card,2026-06-08 02:42:51.481687
TXN52576,CUST3244,MER55,96399.55,Singapore,Credit Card,2026-06-14 15:47:03.329755
TXN52577,CUST1290,MER287,90228.47,India,UPI,2026-06-14 22:40:41.740802
TXN52578,CUST4839,MER53,79385.95,India,Debit Card,2026-06-06 05:40:20.522764
TXN52579,CUST4203,MER273,53364.83,India,Credit Card,2026-05-20 04:17:08.391297
TXN52581,CUST45,MER201,58512.46,India,Debit Card,2026-05-23 08:54:11.257057
TXN52583,CUST3687,MER415,86105.53,USA,Net Banking,2026-06-04 17:42:47.788603
TXN52585,CUST1790,MER132,71050.78,India,Net Banking,2026-06-05 17:10:44.533966
TXN52587,CUST1435,MER384,78230.52,USA,UPI,2026-06-06 09:37:42.679377
TXN52588,CUST903,MER251,77133.19,USA,Credit Card,2026-06-13 09:52:48.097829
TXN52594,CUST2716,MER3,85292.32,Germany,UPI,2026-06-11 16:28:29.514439
TXN52595,CUST3418,MER232,92684.79,UK,Net Banking,2026-05-22 10:22:56.321671
TXN52596,CUST742,MER198,50010.77,Germany,Debit Card,2026-05-18 15:39:57.203944
TXN52598,CUST4768,MER10,77336.15,India,Debit Card,2026-06-09 20:07:23.492703
TXN52599,CUST3615,MER35,65651.56,UK,Net Banking,2026-05-17 22:22:22.154949
TXN52602,CUST1376,MER217,72651.04,India,Debit Card,2026-05-22 09:04:02.223278
TXN52604,CUST507,MER363,57677.64,Singapore,UPI,2026-05-22 14:37:42.483443
TXN52607,CUST537,MER322,74570.02,USA,Credit Card,2026-06-11 14:56:17.403295
TXN52608,CUST1021,MER284,57790.83,Germany,UPI,2026-06-13 15:32:55.919124
TXN52609,CUST3162,MER201,68857.72,India,Debit Card,2026-05-26 09:23:48.548884
TXN52612,CUST3980,MER289,90000.93,India,UPI,2026-05-26 17:19:20.679271
TXN52616,CUST1057,MER343,81558.36,Germany,Credit Card,2026-05-19 22:10:53.777333
TXN52617,CUST1754,MER430,81363.52,Singapore,Debit Card,2026-06-08 14:58:20.820989
TXN52623,CUST2478,MER492,60527.11,India,Net Banking,2026-05-27 00:08:19.918139
TXN52626,CUST3654,MER25,79087.55,Germany,Net Banking,2026-06-02 16:06:56.475830
TXN52633,CUST4560,MER283,80306.9,UK,Credit Card,2026-05-25 12:54:40.927968
TXN52634,CUST2581,MER333,96424.24,UK,UPI,2026-05-20 20:32:30.753882
TXN52637,CUST2255,MER437,68920.41,Germany,UPI,2026-05-31 16:49:43.955458
TXN52638,CUST2653,MER464,58192.22,India,UPI,2026-05-18 15:47:38.923303
TXN52639,CUST944,MER386,80401.66,USA,Net Banking,2026-05-24 23:27:44.017363
TXN52641,CUST4066,MER101,62237.39,Singapore,Debit Card,2026-05-25 07:05:11.304464
TXN52644,CUST1450,MER209,91806.6,Singapore,Debit Card,2026-05-25 03:05:43.332655
TXN52645,CUST2135,MER9,98313.35,UK,Net Banking,2026-06-05 11:43:28.615498
TXN52647,CUST2281,MER186,96159.87,Germany,UPI,2026-06-10 07:31:22.447419
TXN52650,CUST3232,MER349,97670.53,Singapore,UPI,2026-05-28 14:31:09.214583
TXN52652,CUST2694,MER326,83074.45,USA,UPI,2026-05-29 09:09:04.056484
TXN52653,CUST2658,MER335,50684.86,Singapore,Net Banking,2026-05-30 19:46:58.549943
TXN52654,CUST4314,MER307,84074.17,Singapore,Credit Card,2026-05-25 17:58:48.336780
TXN52655,CUST3591,MER336,54580.33,USA,Debit Card,2026-05-30 07:27:28.450095
TXN52656,CUST4452,MER344,75368.25,Germany,UPI,2026-05-28 09:22:33.347091
TXN52659,CUST1821,MER467,90601.87,Germany,UPI,2026-05-21 03:37:52.066822
TXN52660,CUST2413,MER279,84783.94,India,Net Banking,2026-06-12 23:24:58.922923
TXN52662,CUST446,MER446,91763.69,Germany,Credit Card,2026-06-08 16:26:15.065963
TXN52663,CUST2994,MER290,99458.0,Singapore,Debit Card,2026-05-21 06:57:50.549093
TXN52666,CUST362,MER328,65988.2,USA,Credit Card,2026-06-11 20:37:55.551006
TXN52667,CUST1180,MER183,71523.14,Singapore,UPI,2026-05-22 08:09:17.050740
TXN52669,CUST1130,MER96,94869.95,Germany,Debit Card,2026-06-03 05:21:21.777627
TXN52674,CUST629,MER289,98193.13,Singapore,Credit Card,2026-05-20 05:14:46.653880
TXN52676,CUST2909,MER325,50934.83,Singapore,Credit Card,2026-05-17 13:16:40.605418
TXN52679,CUST3890,MER244,58303.35,India,Credit Card,2026-06-02 05:03:29.564361
TXN52681,CUST2877,MER363,62378.47,Germany,UPI,2026-06-15 21:15:24.714619
TXN52682,CUST3393,MER459,90759.39,USA,Credit Card,2026-05-22 21:30:46.658083
TXN52684,CUST3651,MER203,79358.6,Germany,Debit Card,2026-06-07 08:20:58.369076
TXN52686,CUST1504,MER303,64943.89,UK,Credit Card,2026-06-09 00:53:29.380473
